csd_id,smiles1,smiles2
KOYKIV,c1cc2cccc3c4cccc5cccc(c(c1)c23)c45,FC(F)(F)c1cc2c(cc1C(F)(F)F)c(c1cc(c(cc1c2C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F
KOYKOB,FC(F)(F)c1cc2c(cc(c3c(cc4c(c1cc(c4C(F)(F)F)C(F)(F)F)c23)C(F)(F)F)C(F)(F)F)C(F)(F)F,c1cc2ccc3cccc4ccc(c1)c2c34
KOYKUH,FC(F)(F)c1cc2c3cc(c(cc3c3cc(c(cc3c2c(c1)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F,c1cc2ccc3cccc4ccc(c1)c2c34
KOYLAO,FC(F)(F)c1cc2c(cc3c(cc(c(c3C(F)(F)F)C(F)(F)F)C(F)(F)F)c2C(F)(F)F)c(c1)C(F)(F)F,c1ccc2cc3ccccc3cc2c1
KOZZAD,Fc1c(F)c(I)c(F)c(F)c1I,c1cc(ccn1)c1cncc(c1)c1ccncc1
KUKSER,Clc1ccc(Cl)c(Cl)c1,C12=C3C4=C5C6=C1C1=C7C8=C6C6=C9C%10=C8C8=C%11C%12=C%13C(=C78)C7=C1C2=C1C2=C3C3=C8C%14=C2C2=C%15C(=C%13C7=C12)C1=C%12C2=C%11C%10=C7C9=C9C(=C56)C(=C43)C3=C8C4=C5C(=C93)C7=C2C5=C1C%15=C%144
LAGVAU,NC(N)=O,Oc1ccccc1O
LISQOW,Cc1cc(C)cc(OCC2CNC(=O)O2)c1,NC(=O)c1ccccc1O
LIWLIP,CCCCN(CCCC)C(=O)C=CC(=O)N(CCCC)CCCC,O=C1NCc2ccc(CNC(=O)C34CC5CC(C3)CC(C5)(C4)C(=O)NCc3ccc(CNC(=O)C45CC6CC(CC1(C6)C4)C5)cc3)cc2
LOKJIH,O=N(=O)N1C=NC(=C1)N(=O)=O,O=N(=O)N1C2C3N(C4C1N(C(C(N2N(=O)=O)N3N(=O)=O)N4N(=O)=O)N(=O)=O)N(=O)=O
LORBUS,OC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,Brc1ccc2ccc3cccc4ccc1c2c34
LOSJEL,NC(=C(N[As]1N=C(C(=N1)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F,FC(F)(F)C1=N[As](Cl)N=C1C(F)(F)F
LOWNUJ,NC1=NC(=CS1)c1ccc(Cl)cc1,Clc1ccc(cc1)C1=CSC(=N1)NC=O
MIWNEO,CC(=O)Nc1cc(Cl)ccc1O,OC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O
MIWNUE,CN1C=CN(Cc2ccccc2)C1=[Se],NC1=NC(=O)NC=C1I
MIXTAR,Brc1cc(Br)c(Br)cc1Br,c1cc(ccn1)C=Cc1ccncc1
MOBDOZ,Cc1cc(C(c2ccccc2)c2ccccc2)c(P(Cl)Cl)c(c1)C(c1ccccc1)c1ccccc1,Cc1cc(C(c2ccccc2)c2ccccc2)c(P(Cl)I)c(c1)C(c1ccccc1)c1ccccc1
MOBVUX,Fc1c(F)c(I)c(F)c(F)c1I,c1ccc2c(c1)nnc1ccccc21
MOBWEI,FC(F)(F)c1cc2c(cc1C(F)(F)F)c(c1cc(c(cc1c2C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F,c1cc2ccc3cccc4ccc(c1)c2c34
MOCFUI,Fc1c(F)c(I)c(F)c(F)c1I,c1ccc(cc1)C(=Cc1ccc(cc1)c1ccc(cc1)C=C(c1ccccc1)c1ccccc1)c1ccccc1
MOCGAP,Fc1c(F)c(I)c(F)c(F)c1I,c1ccc(cc1)C(c1ccccc1)=C1c2ccccc2c2ccccc12
MOCGET,Fc1c(F)c(I)c(F)c(F)c1I,Nc1ccc(cc1)C1(c2ccc(N)cc2)c2ccccc2c2ccccc12
MOFSUY,ClC1=C(Cl)C(=O)C(=C(Cl)C1=O)Cl,COc1cc(OC)cc(c1)C1=C(c2cc(OC)cc(OC)c2)C2=NC(=C3NC(=C(c4cc(cc(c4)C(F)(F)F)C(F)(F)F)C(=C4C=CC(=N4)C4=CC=C1N4)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)C=C3)C=C2
MOVDAF,O=C1NS(=O)(=O)c2ccccc12,CC1=NNC(S1)=NS(=O)(=O)c1ccc(N)cc1
MOVYOO,NC(=O)c1cnccn1,OC(=O)CCCCCC(O)=O
MOXNAR,NNC(=O)c1ccncc1,O=C1NC(=O)NC(=O)N1
MUCZUI,Fc1c(F)c(I)c(F)c(F)c1I,c1cnc2c(c1)ccc1ncccc21
NIKYAK,Oc1ccc(cc1)C1=C(O)C(=O)c2c(O)cc(O)cc2O1,c1cc(ccn1)c1ccncc1
NIVFIK,N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N,COc1ccc(C=Cc2ccc(O)cc2)cc1OC
NIWQIW,N#Cc1cc(C#N)c(cc1C#N)C#N,O=Cc1cc2ccccc2c2ccccc12
NIWQOC,CC(=O)c1cc2ccccc2c2ccccc12,N#Cc1cc(C#N)c(cc1C#N)C#N
NIYGEK,CCOC(=O)C1=CC(=C2C=CC(=CC=C12)N=Nc1ccc(C)cc1)C(=O)OCC,CCOC(=O)C1=C2C=CC(=CC=C2C(=C1)C(=O)OCC)N=Nc1ccc(C)cc1
NIZLIU,c1cc2cc3ccc2cc1c1ccc2cc(ccc2c1)c1ccc2cc(ccc2c1)c1ccc2cc(ccc2c1)c1ccc2cc(ccc2c1)c1ccc2cc(ccc2c1)c1ccc2cc3ccc2c1,C12=C3C4=C5C6=C3C3=C7C8=C9C3=C1C1=C3C9=C9C%10=C3C3=C%11C%12=C%13C3=C1C2=C1C4=C2C(=C%131)C1=C%12C3=C4C%12=C1C1=C%13C%14=C(C5=C21)C1=C2C5=C(C7=C61)C1=C6C5=C5C(=C%142)C(=C%12%13)C2=C4C4=C3C%11=C%10C3=C4C(=C52)C6=C3C9=C81
NOBWIN,c1ccc2cnncc2c1,OC(=O)C=CC(O)=O
NOCSAC,CCC(c1ccc(O)cc1)=C(CC)c1ccc(O)cc1,NC(=O)c1ccncc1
NOCSIK,NC(=O)c1ccccn1,CCC(c1ccc(O)cc1)=C(CC)c1ccc(O)cc1
NOCSOQ,NC(=O)c1cccnc1,CCC(c1ccc(O)cc1)=C(CC)c1ccc(O)cc1
NOCTAD,NC(N)=O,CCC(c1ccc(O)cc1)=C(CC)c1ccc(O)cc1
NOCTIL,O=C1C=C(Oc2ccccc12)c1ccccc1,CCC(c1ccc(O)cc1)=C(CC)c1ccc(O)cc1
NOJFEA,CCCCNC(=S)NC1=Nc2ccccc2N1,Nc1ncc2c3ccccc3cnc2n1
NOJFIE,CCCCNC(=S)NC1=Nc2ccccc2N1,c1ccc2c(c1)cnc1nc3ncc4ccccc4c3cc21
NOKSEO,Cc1cc(C)cc(C)c1,c1ccc2C3c4ccccc4C(c2c1)c1cc2nc4c5cccc6c7nc8cc9C%10c%11ccccc%11C(c%11ccccc%10%11)c9cc8nc7c7cccc(c4nc2cc31)c7c56
NOKZEV,O=C1NC=CC=C1,Cc1ccc(cc1)C1=CC(=NN1c1ccc(cc1)S(N)(=O)=O)C(F)(F)F
NOKZIZ,CC1=CC=CC(=O)N1,Cc1ccc(cc1)C1=CC(=NN1c1ccc(cc1)S(N)(=O)=O)C(F)(F)F
NOKZOF,Cc1ccc(cc1)C1=CC(=NN1c1ccc(cc1)S(N)(=O)=O)C(F)(F)F,CC1=CC(=CC(=O)N1)C(F)(F)F
NOKZUL,COC1=CC=CNC1=O,Cc1ccc(cc1)C1=CC(=NN1c1ccc(cc1)S(N)(=O)=O)C(F)(F)F
NOLBEY,NS(=O)(=O)c1cc(C(O)=O)c(NCC2=CC=CO2)cc1Cl,O=C1CCCCCN1
NOLBOI,O=C1NC=CC=C1,NS(=O)(=O)c1cc2c(NCNS2(=O)=O)cc1Cl
NOLCAV,O=C1CCCCN1,NS(=O)(=O)c1cc2c(NCNS2(=O)=O)cc1Cl
NOLCEZ,O=C1CCCCCN1,NS(=O)(=O)c1cc2c(NCNS2(=O)=O)cc1Cl
NOMWAQ,CC(C)C(C)C=CC(C)C1CCC2C(CCCC12C)=CC=C1CC(O)CCC1=C,CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C
NOQQES,S1C=CC=C1c1cncnc1,IC#Cc1cc(cc(c1)N(=O)=O)N(=O)=O
NOQTAR,c1cnc2cccnc2c1,OC(=O)C(Cc1ccc(O)cc1)NC(=O)C(c1ccccc1)(c1ccccc1)c1ccccc1
NOQTEV,OC(=O)C(Cc1ccc(O)cc1)NC(=O)C(c1ccccc1)(c1ccccc1)c1ccccc1,c1ccc2nccnc2c1
NORTAS,c1ccc2nc3ccccc3nc2c1,Oc1ccccc1O
NORTEW,Oc1cccc(O)c1,c1ccc2nc3ccccc3nc2c1
NORTIA,c1ccc2nc3ccccc3nc2c1,Oc1ccc2ccc(O)cc2c1
NORVUO,OC(=O)c1cc2Cc3cc(cc4Cc5cc(cc6Cc7cc(cc(Cc(c1)c2OCCOCCOc34)c7OCCOCCOc56)C(O)=O)C(O)=O)C(O)=O,Cc1ccncc1
NOTBOQ,NC(=O)c1cccnc1,CC12CCC3C(CCc4cc(O)ccc34)C1CCC2(O)C#C
NOTBUW,C1CNCCN1,CC12CCC3C(CCc4cc(O)ccc34)C1CCC2(O)C#C
NOTCAD,CC12CCC3C(CCc4cc(O)ccc34)C1CCC2(O)C#C,c1cc(ccn1)c1ccncc1
NOTCEH,N1C=CN=C1,CC12CCC3C(CCc4cc(O)ccc34)C1CCC2(O)C#C
NOTFOU,c1ccc(cc1)C=Cc1ccncc1,Clc1c(Cl)c(I)c(Cl)c(Cl)c1I
NOZHIW,NC1CCCCC1,OC(C(O)C(O)(c1ccccc1)c1ccccc1)C(O)(c1ccccc1)c1ccccc1
NOZWAD,Cc1cc(C)c(c(C)c1)c1c2cccc(c2cc2c(cccc12)c1c(C)cncc1C)c1c(C)cncc1C,Fc1c(F)c(N=Nc2c(F)c(F)c(I)c(F)c2F)c(F)c(F)c1I
NUBHAW,NC(=O)c1cccnc1,OC(=O)c1cc(ccc1Cl)N(=O)=O
NUBHEA,O=N(=O)c1cccc2ncccc12,OC(=O)c1ccc(cc1Cl)N(=O)=O
NUBHIE,O=N(=O)c1cccc2ncccc12,OC(=O)c1cc(Cl)ccc1N(=O)=O
NUBROU,FC(F)(I)C(F)(F)C(F)(F)C(F)(F)I,N#Cc1ccncc1
NUBSEL,Fc1c(F)c(I)c(F)c(F)c1I,N#Cc1ccncc1
NUBTAI,N#Cc1ccncc1,Fc1c(F)c(I)c(F)c(I)c1F
NUNMAN,COc1cc(C=Cc2ccncc2)c(OC)cc1C=Cc1ccncc1,OC(=O)c1c(F)c(F)c(Br)c(F)c1F
PHTCBZ02,c1ccc2c(c1)ccc1ccccc21,N#Cc1cc(C#N)c(cc1C#N)C#N
PICMIA,O=C1CCCN1,CN1C(=O)N(C)C2=C(NC=N2)C1=O
PINJUU02,Clc1c(Cl)c(Cl)c(C#N)c(C#N)c1Cl,c1cc2ccc3cccc4ccc(c1)c2c34
POBJOI,Fc1c(F)c(I)c(F)c(F)c1I,CCN1C=Nc2c(N)ncnc12
POBZAK,O=C1CCC(=O)N1,COc1cc2OC(=O)C=Cc2cc1OC
POCBAN,OC(=O)c1cc(F)cc(F)c1,COc1cc2OC(=O)C=Cc2cc1OC
POCBER,CCc1nc(N)nc(N)c1c1ccc(Cl)cc1,COc1cc2OC(=O)C=Cc2cc1OC
POCBUH,NC(N)=O,COc1cc2OC(=O)C=Cc2cc1OC
POCVEL,Cc1cc(C)c(C)cc1C,FC1=C(F)C(=O)C(=C(F)C1=O)F
POCVIP,Cc1cc(C)c(C)cc1C,O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O
POCVOV,Oc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O,Cc1cc(C)cc(C)c1
POCVUB,c1ccc2ccccc2c1,FC1=C(F)C(=O)C(=C(F)C1=O)F
POGZOD,Fc1c(F)c(I)c(F)c(F)c1I,[Se]([Se]c1ccccc1)c1ccccc1
POHDUO,N1C=Nc2ccccc12,OC(=O)CCN1C(=O)c2ccccc2C1=O
POJQIR,NC1=NC2=NC(=NC3=NC(=NC(=N1)N23)N)N,Nc1nc(N)nc(Nc2nc(N)nc(N)n2)n1
POLLOU,O=C1NCc2ccc(Oc3ccc(CNC(=O)NCc4ccc(Oc5ccc(CN1)cc5)cc4)cc3)cc2,OC(=O)C(Cl)Cl
POLZIC,O=C1N(C2CCCCC2)C(=O)c2ccc3c4ccc5C(=O)N(C6CCCCC6)C(=O)c6ccc(c7ccc1c2c37)c4c56,c1cc2cccc3c4cccc5cccc(c(c1)c23)c45
POLZOI,O=C1N(C2CCCCC2)C(=O)c2ccc3c4ccc5C(=O)N(C6CCCCC6)C(=O)c6ccc(c7ccc1c2c37)c4c56,c1cc2ccc3ccc4ccc5ccc6ccc1c1c2c3c4c5c61
POMKOU,CCCCCCCCCCCCN1C=C(C)C(=O)NC1=O,CCCCCCCCCCCCN1C=Nc2c(N)ncnc12
POQHEL,CN1C=NC2=C1C(=O)NC(=O)N2C,OC(=O)c1cccc(O)c1
POVXAC,Nc1cc(cc(c1)C(O)=O)C(O)=O,CN1C=NC2=C1C(=O)N(C)C(=O)N2C
POVZIM,Fc1cc(F)c(F)c(I)c1F,c1cc(ccn1)C=Cc1ccncc1
POVZOS,Fc1cc(F)c(F)c(I)c1F,c1cc(ccn1)C#Cc1ccncc1
POVZUY,Fc1cc(F)c(F)c(Br)c1F,c1cc(ccn1)c1ccncc1
POWBAH,Fc1cc(F)c(F)c(Br)c1F,c1cc(ccn1)C=Cc1ccncc1
POWBEL,Fc1cc(F)c(F)c(Br)c1F,c1cc(ccn1)C#Cc1ccncc1
POWGIU,O=C(NCc1ccccn1)C(=O)NCc1ccccn1,Fc1c(F)c(F)c(I)c(I)c1F
POWGOA,Fc1c(F)c(I)c(F)c(F)c1I,O=C(NCc1ccccn1)C(=O)NCc1ccccn1
POWHER,O=C(NCc1cccnc1)C(=O)NCc1cccnc1,Fc1c(F)c(I)c(F)c(I)c1F
POWHUH,Fc1c(F)c(F)c(I)c(I)c1F,O=C(NCc1ccncc1)C(=O)NCc1ccncc1
POWJAP,Fc1c(F)c(I)c(F)c(I)c1F,O=C(NCc1ccncc1)C(=O)NCc1ccncc1
POWJET,Fc1c(F)c(I)c(F)c(F)c1I,O=C(NCc1ccncc1)C(=O)NCc1ccncc1
POWREB,Oc1cc(O)c(I)cc1I,CC(=O)Oc1ccc(cc1)C=Cc1ccncc1
POWRIF,CC(=O)Oc1ccc(cc1)C1C(C(C1c1ccc(OC(C)=O)cc1)c1ccncc1)c1ccncc1,Oc1cc(O)c(I)cc1I
PVVBKP01,c1ccc2ccccc2c1,O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O
QIZLET,OC(=O)c1ccc2NC=Cc2c1,c1cc(ccn1)c1ccncc1
QODMEE,Fc1c(F)c(Br)c(F)c(F)c1Br,COc1cc(C=O)cc(OC)c1Br
QODMII,Fc1c(F)c(I)c(F)c(F)c1I,COc1cc(C=O)cc(OC)c1Br
QODMOO,COc1ccc2cc(C=O)ccc2c1,Fc1c(F)c(Br)c(F)c(F)c1Br
QODMUU,Fc1c(F)c(I)c(F)c(F)c1I,COc1ccc2cc(C=O)ccc2c1
QODNAB,CC(=O)c1ccc(C)cc1,Fc1c(F)c(Br)c(F)c(F)c1Br
QODNEF,Fc1c(F)c(I)c(F)c(F)c1I,CC(=O)c1ccc(C)cc1
QODNIJ,Fc1c(F)c(I)c(F)c(F)c1I,O=C1C=CC(=O)c2ccccc12
QODNOP,Fc1c(F)c(Br)c(F)c(F)c1Br,CN1CC(=O)N(C)CC1=O
QODNUV,Fc1c(F)c(I)c(F)c(F)c1I,CN1CC(=O)N(C)CC1=O
QODPAD,Fc1c(F)c(I)c(F)c(F)c1I,CN1C(=O)c2ccccc2C1=O
QODPEH,Fc1c(F)c(I)c(F)c(F)c1I,COC(=O)c1ccc(C)cc1
QODPIL,Fc1c(F)c(Br)c(F)c(F)c1Br,O=C1Oc2ccccc2C=C1
QODPOR,Fc1c(F)c(I)c(F)c(F)c1I,O=C1Oc2ccccc2C=C1
QODQAE,COc1ccc2cc(C=O)ccc2c1,Fc1c(F)c(F)c(I)c(I)c1F
QOLPUF,CCN1C(=S)SC(C1=S)=C1SC(=S)N(CC)C1=S,c1cc2ccc3cccc4ccc(c1)c2c34
QOLQAM,c1cc2ccc3ccc4ccc5ccc6ccc1c1c2c3c4c5c61,CCN1C(=S)SC(C1=S)=C1SC(=S)N(CC)C1=S
QOLQEQ,c1cc2ccc3cccc4ccc(c1)c2c34,CCCN1C(=S)SC(C1=S)=C1SC(=S)N(CCC)C1=S
QOLQIU,c1cc2cccc3c4cccc5cccc(c(c1)c23)c45,CCCN1C(=S)SC(C1=S)=C1SC(=S)N(CCC)C1=S
QOLQOA,CCN1C(=O)C(SC1=S)=C1SC(=S)N(CC)C1=O,c1cc2ccc3cccc4ccc(c1)c2c34
QOLQUG,c1cc2cccc3c4cccc5cccc(c(c1)c23)c45,CCN1C(=O)C(SC1=S)=C1SC(=S)N(CC)C1=O
QOLRAN,c1cc2cccc3c4cccc5cccc(c(c1)c23)c45,CCCN1C(=O)C(SC1=S)=C1SC(=S)N(CCC)C1=O
QOLRER,CCN1C(=O)SC(C1=S)=C1SC(=O)N(CC)C1=S,c1cc2ccc3cccc4ccc(c1)c2c34
QOLRIV,CCN1C(=O)SC(C1=S)=C1SC(=O)N(CC)C1=S,c1cc2cccc3c4cccc5cccc(c(c1)c23)c45
QOLROB,CCN1C(=O)SC(C1=S)=C1SC(=O)N(CC)C1=S,c1cc2ccc3ccc4ccc5ccc6ccc1c1c2c3c4c5c61
QOLRUH,CCN1C(=S)SC(C1=S)=C1SC(=S)N(CC)C1=S,c1cc2cccc3c4cccc5cccc(c(c1)c23)c45
QOMFEG,NC1C=NN=C1,ON1N=NN=C1C1=NN=NN1O
QOSWUT,Oc1cccc(O)c1,CN1CC(=Cc2ccncc2)C(=O)C(C1)=Cc1ccncc1
QOSXAA,COc1cc(O)cc(O)c1,CN1CC(=Cc2ccncc2)C(=O)C(C1)=Cc1ccncc1
QOSXEE,OC(=O)c1cc(O)cc(O)c1,CN1CC(=Cc2ccncc2)C(=O)C(C1)=Cc1ccncc1
QOVQEA,Fc1c(F)c(I)c(F)c(F)c1I,CCCCCc1ccc(cc1)C#Cc1ccncc1
QOVQIE,CCCCCc1ccc(cc1)C#Cc1ccccn1,Fc1c(F)c(I)c(F)c(F)c1I
QOVQOK,OC(=O)c1ccc(cc1)C(O)=O,CCCCCc1ccc(cc1)C#Cc1ccncc1
QOWHES,O=C1NN=Cc2ccccc12,OC(=O)c1c(F)c(F)c(C(O)=O)c(F)c1F
QUCKEH,OC(=O)c1ccc2OCOc2c1,NC(=O)c1ccncc1
QUQYEJ,C1N2CN3CN1CN(C2)C3,Oc1ccc(F)cc1
RINPEM,c1ccc2c(c1)c1ccccc1c1ccccc21,Fc1c(F)c(Br)c(F)c(F)c1Br
RINPIQ,c1ccc2c(c1)c1ccccc1c1ccccc21,Fc1c(F)c(F)c(Br)c(F)c1F
RINPOW,c1ccc2c(c1)c1ccccc1c1ccccc21,Fc1c(F)c(I)c(F)c(F)c1I
RINQAJ,c1ccc2c(c1)c1ccccc1c1ccccc21,Fc1c(F)c(F)c(I)c(F)c1F
RIPYAT,O=C1CC(=O)NC(=O)N1,Nc1ccc(cc1)C(O)=O
RIPYEX,CC1=CC(=O)NC(=O)N1,Nc1ccc(cc1)C(O)=O
RIQXAT,O=C1CCCCCN1,OC(=O)c1cccnc1Nc1cccc(c1)C(F)(F)F
RIQXEX,OC(=O)c1cccnc1Nc1cccc(c1)C(F)(F)F,O=C1NC=CC=C1
ROCPOR,c1ccc(nc1)c1ccccn1,CC1=NNC(S1)=NS(=O)(=O)c1ccc(N)cc1
ROFCAT,Fc1c(F)c(I)c(F)c(F)c1I,CN(C)c1ccc(C=O)cc1
ROFCEX,Fc1c(F)c(I)c(F)c(F)c1I,COc1cc(C=O)ccc1O
ROFCIB,Fc1c(F)c(I)c(F)c(F)c1I,COc1ccc(C=O)cc1OC
ROFCOH,Fc1c(F)c(I)c(F)c(F)c1I,Oc1ccc2ccccc2c1C=O
ROHWIX,C1CNCCN1,COc1ccc2NC=C(CCNC(C)=O)c2c1
ROJRAM,O=C(N1c2ccccc2c2ccccc12)c1ccccc1,N#Cc1cc(C#N)c(cc1C#N)C#N
ROKQUG,CC(C)c1cccc(C(C)C)c1NC(Nc1c(cccc1C(C)C)C(C)C)=NC(=O)c1ccccc1,CC(C)c1cccc(C(C)C)c1NC(=O)NC(=O)c1ccccc1
ROMQOC,N1c2ccccc2Sc2ccccc12,N#Cc1cc(C#N)c(cc1C#N)C#N
RONBEE,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,OC(=O)c1ccccc1S
RONCIJ,COC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C(C)(C)NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)OC(C)(C)C,Clc1ccccc1Cl
ROSPIB,S1N=C2C(=CC=C(C3=Nc4c5ccccc5c5ccccc5c4N3c3ccccc3)C2=N1)c1ccncc1,OC(=O)c1ccccc1
ROSPOH,S1N=C2C(=CC=C(C3=Nc4c5ccccc5c5ccccc5c4N3c3ccccc3)C2=N1)c1ccncc1,OC(=O)c1ccc(cc1)C(F)(F)F
ROSPUN,S1N=C2C(=CC=C(C3=Nc4c5ccccc5c5ccccc5c4N3c3ccccc3)C2=N1)c1ccncc1,OC(=O)c1ccc(cc1)C#N
ROSQAU,OC(=O)c1ccc(cc1)N(=O)=O,S1N=C2C(=CC=C(C3=Nc4c5ccccc5c5ccccc5c4N3c3ccccc3)C2=N1)c1ccncc1
RUFYUP,O=C(NCCCCCCC#N)C(=O)NCCCCCCC#N,IC#CC#CC#CI
SAGMOG,c1ccc2c(c1)ccc1ccccc21,FC1=C(F)C(=O)C(=C(F)C1=O)F
SAGMUM,c1ccc2c(c1)nnc1ccccc21,FC1=C(F)C(=O)C(=C(F)C1=O)F
SAGNAT,ClC1=C(Cl)C(=O)C(=C(Cl)C1=O)Cl,c1ccc2c(c1)nnc1ccccc21
SAGNEX,c1ccc2c(c1)nnc1ccccc21,N#Cc1cc(C#N)c(cc1C#N)C#N
SAGNIB,c1ccc2nc3ccccc3nc2c1,N#Cc1cc(C#N)c(cc1C#N)C#N
SIQNIS,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(c1)S(N)(=O)=O,c1cc(ccn1)c1ccncc1
SIQNOY,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(c1)S(N)(=O)=O,c1ccc2nc3ccccc3nc2c1
SIQNUE,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(c1)S(N)(=O)=O,CC1=CC=CC(=O)N1
SIQPAM,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(c1)S(N)(=O)=O,c1ccc(nc1)c1ccccn1
SOBPAD,[N]1SSN=C1c1ccccc1,Cc1ccc2S[N]Sc2c1
SOBPEH,CC1(C)CCCC(C)(C)N1[O],Fc1c(F)c(F)c(C2=NSS[N]2)c(F)c1F
SOBPIL,CC1(C)CCCC(C)(C)N1[O],Fc1c(F)c(F)c(C2=N[Se][Se][N]2)c(F)c1F
SOBXIT,COc1ccc(cc1)C=Cc1ccncc1,CCCOc1ccc(cc1)N=Nc1c(F)c(F)c(I)c(F)c1F
SOBXOZ,CCCOc1ccc(cc1)N=Nc1c(F)cc(I)c(F)c1F,COc1ccc(cc1)C=Cc1ccncc1
SOBXUF,COc1ccc(cc1)C=Cc1ccncc1,CCCOc1ccc(cc1)N=Nc1cc(F)c(I)c(F)c1F
SOCFAU,OC1=C(Cl)C(=O)C(=C(Cl)C1=O)O,S1C=CSC1=C1SC=CS1
SOGSEP,NC(=O)c1ccc(O)cc1,NC(=O)N1c2ccccc2C=Cc2ccccc12
SORXUV,ClC1=C(Cl)C(=O)C(=C(Cl)C1=O)Cl,CC1(C)c2cc3N4c5ccccc5c5cccc(c45)C(C)(C)c3cc2N2c3ccccc3c3cccc1c23
SORYAC,CC1(C)c2cc3N4c5ccccc5c5cccc(c45)C(C)(C)c3cc2N2c3ccccc3c3cccc1c23,FC1=C(F)C(=O)C(=C(F)C1=O)F
SORYEG,CC1(C)C2=CC3=C4c5ccccc5c5cccc(c45)C(C)(C)C3=CC2=C2c3ccccc3c3cccc1c23,N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N
SOVXOT,Nc1c(F)c(F)nc(F)c1Cl,C1COCCOCCOCCOCCOCCO1
SOVXUZ,Nc1c(Cl)c(F)nc(F)c1Cl,C1COCCOCCOCCOCCOCCO1
SOVYAG,Nc1nc(F)c(F)cc1F,C1COCCOCCOCCOCCOCCO1
SOVYEK,Nc1nc(F)c(F)c(Cl)c1F,C1COCCOCCOCCOCCOCCO1
SOVYIO,Nc1ccc2c(F)cc(F)cc2n1,C1COCCOCCOCCOCCOCCO1
SOVYOU,Nc1c(F)c(F)c2ccc(Cl)nc2c1F,C1COCCOCCOCCOCCOCCO1
SOVYUA,Nc1nc(F)c(F)c(NCc2c3ccccc3cc3ccccc23)c1F,C1COCCOCCOCCOCCOCCO1
SOWCIT,OC(=O)C12CC3(CC(C1)(CC(C2)(C3)C(O)=O)C(O)=O)C(O)=O,COc1ccccc1OC
SOWDOA,OC(=O)c1cc(cc(c1)C(O)=O)C(O)=O,O(c1ccccc1)c1ccccc1
TIRHIO,Oc1ccc(Br)cc1,CN(C)c1ccncc1
TODBEW,OC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,Nc1ccc(I)cc1
TODBIA,OC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,Cc1cc(Br)ccc1N
TODCEX,OC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,Nc1ccc(Br)cc1
TODNIM,Nc1ccccc1N,OC(=O)c1ccccc1
TOFCAV,CC(CCC(O)=O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,CC1CCCCC1=O
TOHLIO,c1ccc(cc1)c1ccncc1,OC(=O)c1cc(cc(c1)C(O)=O)C(O)=O
TOHXEW,Nc1ncccn1,CC1=C(C=NO1)C(=O)Nc1ccc(cc1)C(F)(F)F
TOJBUS,OC(=O)c1cccc(O)c1,CC1=C(C=NO1)C(=O)Nc1ccc(cc1)C(F)(F)F
TOJSOD,NC(=O)N1c2ccccc2C=Cc2ccccc12,Oc1ccc(cc1)C1CC(=O)c2c(O)cc(O)cc2O1
TOMVID,OC(=O)C(O)=O,CC(=NN=C(C)c1cccnc1)c1cccnc1
TOMVOJ,CC(=NN=C(C)c1cccnc1)c1cccnc1,OC(=O)CCC(O)=O
TOPWUT,CCCCCCCCOc1ccc(cc1)N=Nc1ccncc1,Oc1cc(O)c(c(O)c1)N(=O)=O
TOPXAA,CCCOc1ccc(cc1)N=Nc1ccncc1,CC(=O)c1c(O)cc(O)cc1O
TOPXEE,CCCCCCOc1ccc(cc1)N=Nc1ccncc1,ON=Cc1c(O)cc(O)cc1O
TORTAY,S1N=C2C(=CC=C(C=Cc3ccncc3)C2=N1)C=Cc1ccncc1,OC(=O)c1ccc(cc1)C(O)=O
TORXOQ,OC(=O)CCCCCCC(O)=O,c1cc(ccn1)c1ccncc1
TORXUW,Nc1ccc(cc1)C(O)=O,c1cc(ccn1)C=Cc1ccncc1
