csd_id,name,smiles1,smiles2,year,functionality,group
EADPBA,9-Ethyladenine-parabanic acid,CCN1C=NC2=C(N=CN=C21)N,C1(=O)C(=O)NC(=O)N1,1976,h-bond,2
MDTTCQ,"4,4',5,5'-Tetramethyl-Ã?Â”2,2'-bis-1,3-dithiole-7,7,8,8-tetracyanoquinodimethane complex",CC1=C(SC(=C2SC(=C(S2)C)C)S1)C,C1=CC(=C(C#N)C#N)C=CC1=C(C#N)C#N,1976,weak_bond,1
PASOFP,Triphenylarsinic oxide pentafluorophenol,C1=CC=C(C=C1)[As](=O)(C2=CC=CC=C2)C3=CC=CC=C3,C1(=C(C(=C(C(=C1F)F)F)F)F)O,1976,h-bond,2
PCRTXN,"2a-hydroxy-8b-methyl-9-(prop-1-en-2-yl)hexahydro-8H-3,6-methano-1,5,7-trioxacyclopenta[ij]cyclopropa[a]azulene-4,8(3H)-dione 2a-hydroxy-9-(2-hydroxypropan-2-yl)-8b-methylhexahydro-8H-3,6-methano-1,5,7-trioxacyclopenta[ij]cyclopropa[a]azulene-4,8(3H)-dione",C[C@]12[C@@H]3[C@@H]4[C@@H]([C@H]([C@]1(C[C@H]5[C@@]2(O5)C(=O)O3)O)C(=O)O4)C(C)(C)O,CC(=C)[C@H]1[C@H]2[C@H]3[C@]4([C@@]([C@@H]1C(=O)O2)(C[C@H]5[C@@]4(O5)C(=O)O3)O)C,1976,h-bond,2
TCQDTP10,"7,7,8,8-Tetracyanoquinodimethane tetradecadeutero-p-terphenyl",C1=CC=C(C=C1)C2=CC=C(C=C2)C3=CC=CC=C3,C1=CC(=C(C#N)C#N)C=CC1=C(C#N)C#N,1976,weak_bond,1
TCQNAP,"7,7,8,8-Tetracyanoquinodimethane-naphthalene complex",C1=CC(=C(C#N)C#N)C=CC1=C(C#N)C#N,C1=CC=C2C=CC=CC2=C1,1976,weak_bond,1
TURMBD,"tris(Thiourea) 2,3-dimethylbutadiene",CC(=C)C(=C)C,C(=S)(N)N,1976,weak_bond,1
ALLCAM,Allene-dicarboxylic acid acetamide,C(=CC(=O)O)[CH+]C(=O)[O-],CC(=O)N,1977,h-bond,2
BZPCBQ,"Benzo(c)phenanthrene-2,3-dichloro-5,6-dicyanobenzoquinone complex",C1=CC=C2C(=C1)C=CC3=C2C4=CC=CC=C4C=C3,C(#N)C1=C(C(=O)C(=C(C1=O)Cl)Cl)C#N,1977,weak_bond,1
CANANP,"Chloranil 1,5-diaminonaphthalene",C1(=C(C(=O)C(=C(C1=O)Cl)Cl)Cl)Cl,C1=CC2=C(C=CC=C2N)C(=C1)N,1977,halogen_bond,3
DBTTNB,Dibenzothiophene-trinitrobenzene complex,C1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],C1=CC=C2C(=C1)C3=CC=CC=C3S2,1977,weak_bond,1
ETFTCQ,"4,4',5,5'-Tetraethyl-tetrathiofulvalene bis(7,7,8,8-tetracyanoquinodimethane)",CCC1=C(SC(=C2SC(=C(S2)CC)CC)S1)CC,C1=CC(=C(C#N)C#N)C=CC1=C(C#N)C#N,1977,weak_bond,1
HMPASN,Hexamethylphosphamide bis(heptasulfurimide),N1SSSSSSS1,CN(C)P(=O)(N(C)C)N(C)C,1977,h-bond,2
HMTHQU,Hexamethylenetetramine-hydroquinone,C1N2CN3CN1CN(C2)C3,C1=CC(=CC=C1O)O,1977,h-bond,2
HODMLN,"1,4,7,10,13,16-Hexaoxacyclo-octadecane bis(malononitrile)",C1COCCOCCOCCOCCOCCO1,C(C#N)C#N,1977,weak_bond,1
ITYAEA10,"3,3',5-Tri-iodothyroacetic acid N-diethanolamine",C1=CC(=C(C=C1OC2=C(C=C(C=C2I)CC(=O)O)I)I)O,C(CO)NCCO,1977,h-bond,2
NPQHRQ,"1,4-Naphthoquinone hydroquinone",C1=CC=C2C(=O)C=CC(=O)C2=C1,C1=CC(=CC=C1O)O,1977,h-bond,2
PENPYM,Pyromellitic acid dianhydride-phenanthrene complex,C1=C2C(=CC3=C1C(=O)OC3=O)C(=O)OC2=O,C1=CC=C2C(=C1)C=CC3=CC=CC=C32,1977,weak_bond,1
PMEANT,"N,N'-Dimethyl-pyromellitic di-imide anthracene complex",CN1C(=O)C2=CC3=C(C=C2C1=O)C(=O)N(C3=O)C,C1=CC=C2C=C3C=CC=CC3=CC2=C1,1977,weak_bond,1
SACCAF,N-Acetylsulfanilamide-caffeine,CC(=O)NS(=O)(=O)C1=CC=C(C=C1)N,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,1977,h-bond,2
SANAPY,Sulfanilamide antipyrine,CC1=CC(=O)N(N1C)C2=CC=CC=C2,C1=CC(=CC=C1N)S(=O)(=O)N,1977,h-bond,2
SEOTCR,"4,4',5,5'-Tetramethyl-Ã?Â”2,2'-bis-1,3-diselenolium 7,7,8,8-tetracyanoquinodimethane",CC1=C([Se]C(=C2[Se]C(=C([Se]2)C)C)[Se]1)C,C1=CC(=C(C#N)C#N)C=CC1=C(C#N)C#N,1977,weak_bond,1
TCQPAN10,"o-Phenanthroline 7,7,8,8-tetracyanoquinodimethane",C1=CC(=C(C#N)C#N)C=CC1=C(C#N)C#N,C1=CC2=C(C3=C(C=CC=N3)C=C2)N=C1,1977,weak_bond,1
THOPBA,bis(Theophylline) phenobarbital,CCC1(C(=O)NC(=O)NC1=O)C2=CC=CC=C2,CN1C2=C(C(=O)N(C1=O)C)NC=N2,1977,h-bond,2
TITACE10,"3,3',5,5'-Tetraiodo-thyroacetic acid N-diethanolamine",C1=C(C=C(C(=C1I)OC2=CC(=C(C(=C2)I)O)I)I)CC(=O)O,C(CO)NCCO,1977,h-bond,2
ADOSBU,Adenosine-5-bromouracil,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N,C1=C(C(=O)NC(=O)N1)Br,1978,h-bond,2
ASKNBZ,1-Acetylskatole trinitrobenzene,C1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],CC1=CN(C2=CC=CC=C12)C(=O)C,1978,weak_bond,1
BPHIPH,"Indan-1,2,3-trione-2-(N-benzoyl-N-phenylhydrazone) indan-1,2,3-trione-2-(N-phenylhydrazone)",C1=CC=C(C=C1)C(=O)N(C2=CC=CC=C2)N=C3C(=O)C4=CC=CC=C4C3=O,C1=CC=C(C=C1)NN=C2C(=O)C3=CC=CC=C3C2=O,1978,weak_bond,1
CAZTBZ01,Cycl(3.2.2)azine s-trinitrobenzene,C1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],C1=CC2=CC=C3N2C(=C1)C=C3,1978,weak_bond,1
ETCZCE,bis(9-Ethylcarbazole)-tetracyanoethylene,CCN1C2=CC=CC=C2C3=CC=CC=C31,C(#N)C(=C(C#N)C#N)C#N,1978,weak_bond,1
HBIPSH,"2,3-Dihydrobenzimidazole-2-spirocyclohexane 5,6-(N,N'-dipiperidino)-isobenzimidazole-2-spirocyclohexane",C1CCC2(CC1)N=C3C=C(C(=CC3=N2)N4CCCCC4)N5CCCCC5,C1CCC2(CC1)NC3=CC=CC=C3N2,1978,weak_bond,1
HMTFCQ,"Hexamethylenetetrathiofulvalene-7,7,8,8-tetracyanoquinodimethane",C1CC2=C(C1)SC(=C3SC4=C(S3)CCC4)S2,C1=CC(=C(C#N)C#N)C=CC1=C(C#N)C#N,1978,weak_bond,1
HMTMCR,Hexamethylenetetramine bis(m-cresol),C1N2CN3CN1CN(C2)C3,CC1=CC(=CC=C1)O,1978,halogen_bond,3
HOXBSA,"1,4,7,10,13,16-Hexaoxacyclo-octadecane bis(benzenesulfonamide)",C1COCCOCCOCCOCCOCCO1,C1=CC=C(C=C1)S(=O)(=O)N,1978,h-bond,2
IACNCA,Indole-3'-acetic acid nicotinamide,C1=CC=C2C(=C1)C(=CN2)CC(=O)O,C1=CC(=CN=C1)C(=O)N,1978,h-bond,2
IMMXPS,"Imidazole 2-hydroxy-4,4,5,5-tetramethyl-1,3,2-dioxa-phospholane-2-sulfide",CC1(C(OP(=S)(O1)O)(C)C)C,C1=CN=CN1,1978,h-bond,2
MBZTCE01,Hexamethylbenzene tetracyanoethylene,CC1=C(C(=C(C(=C1C)C)C)C)C,C(#N)C(=C(C#N)C#N)C#N,1978,weak_bond,1
MTBPNP,2-Methylthio-6-benzamidopurine p-nitrophenol,CSC1=NC2=C(C(=N1)NC(=O)C3=CC=CC=C3)NC=N2,C1=CC(=CC=C1[N+](=O)[O-])O,1978,h-bond,2
MYFLTC,"2,2'-(cyclohexa-2,5-diene-1,4-diylidene)dipropanedinitrile 2-(2H-1,3-dithiol-2-ylidene)-5,6-dihydro-2H,4H-cyclopenta[d][1,3]dithiole",C1CC2=C(C1)SC(=C3SC=CS3)S2,C1=CC(=C(C#N)C#N)C=CC1=C(C#N)C#N,1978,weak_bond,1
NPQNHQ,"bis(Naphtho-1,4-quinone)naphtho-1,4-hydroquinone",C1=CC=C2C(=C1)C(=CC=C2O)O,C1=CC=C2C(=O)C=CC(=O)C2=C1,1978,h-bond,2
PANCYQ,"Phenanthrene-2,3-dichloro-5,6-dicyano-p-benzoquinone complex",C(#N)C1=C(C(=O)C(=C(C1=O)Cl)Cl)C#N,C1=CC=C2C(=C1)C=CC3=CC=CC=C32,1978,weak_bond,1
STINBZ,"Stilbene bis(1,3,5-trinitrobenzene)",C1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],C1=CC=C(C=C1)/C=C/C2=CC=CC=C2,1978,weak_bond,1
TCQPER,"Perylene-7,7,8,8-tetracyanoquinodimethane complex",C1=CC2=C3C(=C1)C4=CC=CC5=C4C(=CC=C5)C3=CC=C2,C1=CC(=C(C#N)C#N)C=CC1=C(C#N)C#N,1978,weak_bond,1
TOPPNP,Theophylline p-nitrophenol,CN1C2=C(C(=O)N(C1=O)C)NC=N2,C1=CC(=CC=C1[N+](=O)[O-])O,1978,h-bond,2
ZPHCYQ,"bis(9,10-Diazaphenanthrene) 2,3-dichloro-5,6-dicyano-1,4-benzoquinone complex",C(#N)C1=C(C(=O)C(=C(C1=O)Cl)Cl)C#N,C1=CC=C2C(=C1)C3=CC=CC=C3N=N2,1978,h-bond,2
BARMIM,Barbital 1-methylimidazole,CCC1(C(=O)NC(=O)NC1=O)CC,CN1C=CN=C1,1979,h-bond,2
BPPFBP,Biphenyl perfluorobiphenyl complex,C1(=C(C(=C(C(=C1F)F)F)F)F)C2=C(C(=C(C(=C2F)F)F)F)F,C1=CC=C(C=C1)C2=CC=CC=C2,1979,weak_bond,1
CEZOMN,"N,N'-bis(2-Cyanoethyl)-1,10-diaza-4,7,13,16-tetraoxacyclo-octadecane malononitrile",C1COCCOCCN(CCOCCOCCN1CCC#N)CCC#N,C(C#N)C#N,1979,weak_bond,1
MPAHFB,"N,N,N',N'-Tetramethyl-p-phenylenediamine hexafluorobenzene complex",C1(=C(C(=C(C(=C1F)F)F)F)F)F,CN(C)C1=CC=C(C=C1)N(C)C,1979,weak_bond,1
MPPZPO,"5-Methyl-10-phenyl-10-oxo-5,10-dihydro-phenophosphazine phenol",CN1C2=CC=CC=C2P(=O)(C3=CC=CC=C31)C4=CC=CC=C4,C1=CC=C(C=C1)O,1979,h-bond,2
MTZICA,"5-(3,3-Dimethyl-1-triazenyl)-imidazole-4-carboxamide",CN(C)N=NC1=C(NC=N1)C(=O)N,CN(C)N=NC1=C(NC=N1)C(=O)N,1979,h-bond,2
MUROXA,bis(N-Methyl-urea) oxalic acid,C(=O)(C(=O)O)O,CNC(=O)N,1979,h-bond,2
NAPYMA,Naphthalene-pyromellitic dianhydride complex,C1=C2C(=CC3=C1C(=O)OC3=O)C(=O)OC2=O,C1=CC=C2C=CC=CC2=C1,1979,weak_bond,1
PCLPMS,2-Chloro-10-(3-(4-methyl-1-piperazinyl)propyl)-phenothiazine bis(methanesulfonic acid),CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl,CS(=O)(=O)O,1979,weak_bond,1
PERPBQ,"Perylene 2,5-dibromo-3,6-dichloro-p-benzoquinone complex",C1(=C(C(=O)C(=C(C1=O)Br)Cl)Br)Cl,C1=CC2=C3C(=C1)C4=CC=CC5=C4C(=CC=C5)C3=CC=C2,1979,weak_bond,1
PTSTCQ,"5-Phenyl-1,3-thiaselenole-2-thione 7,7,8,8-tetracyanoquinodimethane complex",C1=CC=C(C=C1)C2=C[Se]C(=S)S2,C1=CC(=C(C#N)C#N)C=CC1=C(C#N)C#N,1979,h-bond,2
RSHMTA,Hexamethylenetetramine resorcinol,C1N2CN3CN1CN(C2)C3,C1=CC(=CC(=C1)O)O,1979,h-bond,2
TTFCAN,Tetrathiafulvalene chloranil,C1(=C(C(=O)C(=C(C1=O)Cl)Cl)Cl)Cl,C1=CSC(=C2SC=CS2)S1,1979,halogen_bond,3
TTFFAN,Tetrathiafulvalene fluoranil complex,C1=CSC(=C2SC=CS2)S1,C1(=C(C(=O)C(=C(C1=O)F)F)F)F,1979,halogen_bond,3
UREATE,bis(Urea) orthotelluric acid,O[Te](O)(O)(O)(O)O,C(=O)(N)N,1979,h-bond,2
UROXAM,Urea oxalic acid,C(=O)(C(=O)O)O,C(=O)(N)N,1979,h-bond,2
ANPHXN,"Anthracene 1,1'-bi-3,5-dichloro-4-oxo-hexa-2,5-dienylidene complex",C1=C(C(=O)C(=CC1=C2C=C(C(=O)C(=C2)Cl)Cl)Cl)Cl,C1=CC=C2C=C3C=CC=CC3=CC2=C1,1980,weak_bond,1
BZQTCQ10,"7,8-benzoquinoline 7,7,8,8-Tetracyanoquinodimethane",C1=CC(=C(C#N)C#N)C=CC1=C(C#N)C#N,C1=CC=C2C(=C1)C=CC3=C2N=CC=C3,1980,h-bond,2
DPHPZL,"5,5-Diphenylhydantoin 1-(4-bromophenyl)-4-dimethylamino-2,3-dimethyl-3-pyrazolin-5-one",CC1=C(C(=O)N(N1C)C2=CC=C(C=C2)Br)N(C)C,C1=CC=C(C=C1)C2(C(=O)NC(=O)N2)C3=CC=CC=C3,1980,h-bond,2
EDCDMP10,"3,5-Dichlorophenol 2,6-dimethylphenol",C1=C(C=C(C=C1Cl)Cl)O,CC1=C(C(=CC=C1)C)O,1980,h-bond,2
OMTFNQ,"3,4;3',4'-Octamethylene-2,2',5,5'-tetrathiafulvalene 2,5-dimethoxy-7,7,8,8-tetracyanoquinodimethane",C1CCC2=[S]C([S]=C2C1)=C1[S]=C2CCCCC2=[S]1,COC1=CC(=C(C#N)C#N)C(=CC1=C(C#N)C#N)OC,1980,weak_bond,1
PDTOMS,pseudo-racemic Podopetaline ormosanine,C1CCNC(C1)[C@]23CC(CC4C2NCCC4)C5CCCCN5C3,C1CCNC(C1)[C@@]23CC(CC4C2NCCC4)C5CCCCN5C3,1980,weak_bond,1
PTZPMA,Phenothiazine-pyromellitic dianhydride complex,C1=C2C(=CC3=C1C(=O)OC3=O)C(=O)OC2=O,C1=CC=C2C(=C1)NC3=CC=CC=C3S2,1980,weak_bond,1
PYRFLR,Pyrene tetrafluoro-p-benzoquinone,C1=CC2=C3C(=C1)C=CC4=CC=CC(=C43)C=C2,C1(=C(C(=O)C(=C(C1=O)F)F)F)F,1980,weak_bond,1
PYTQIM,"Pyrene 2,6-dichloro-N-tosyl-p-benzoquinone-imine",CC1=CC=C(C=C1)S(=O)(=O)N=C2C=C(C(=O)C(=C2)Cl)Cl,C1=CC2=C3C(=C1)C=CC4=CC=CC(=C43)C=C2,1980,weak_bond,1
PZTCNQ,"Phenazine 5,10-dihydro-5,10-dimethylphenazinium 7,7,8,8-tetracyanoquinodimethane",CN1C2=CC=CC=C2N(C3=CC=CC=C31)C,C1=CC(=C(C#N)C#N)C=CC1=C(C#N)C#N,1980,weak_bond,1
QUETHU,bis((8-Quinolyl-oxy)-ethoxy-ethyl)ether thiourea,C1=CC2=C(C(=C1)OCCOCCOCCOCCOC3=CC=CC4=C3N=CC=C4)N=CC=C2,C(=S)(N)N,1980,h_bond,2
SKATCE10,Skatole tetracyanoethylene,CC1=CNC2=CC=CC=C12,C(#N)C(=C(C#N)C#N)C#N,1980,h-bond,2
SMZTMP,"3-Sulfanilamido-5-methylisoxazole 2,4-diamino-5-(3,4,5-trimethoxybenzyl)-pyrimidine",COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N,1980,weak_bond,1
THLCTC,"Thieno(3,2-e:4,5-e')-bis(benzo(b)thiophene)-7,7,8,8-tetracyanoquinodimethane",C1=CC2=C(C3=C1SC=C3)C4=C(S2)C=CC5=C4C=CS5,C1=CC(=C(C#N)C#N)C=CC1=C(C#N)C#N,1980,weak_bond,1
URMALN,Urea malonic acid,C(C(=O)O)C(=O)O,C(=O)(N)N,1980,h-bond,2
URPRBN01,Dideutero-parabanic acid tetradeutero-urea,C1(=O)C(=O)NC(=O)N1,C(=O)(N)N,1980,h-bond,2
BAHFEV,"Dibenzothiophene 7,7,8,8-tetracyanoquinodimethane",C1=CC(=C(C#N)C#N)C=CC1=C(C#N)C#N,C1=CC=C2C(=C1)C3=CC=CC=C3S2,1981,weak_bond,1
BALVAL,bis(Ethanolamine) phosphoric acid,OP(=O)(O)O,C(CO)N,1981,h-bond,2
BAZCUA,"Pyrene 3,3',5,5'-tetrabromo-diphenoxinone",C1=C(C(=O)C(=CC1=C2C=C(C(=O)C(=C2)Br)Br)Br)Br,C1=CC2=C3C(=C1)C=CC4=CC=CC(=C43)C=C2,1981,weak_bond,1
BAZDAH,"Pyrene 3,3',5,5'-tetrachloro-diphenoxinone",C1=C(C(=O)C(=CC1=C2C=C(C(=O)C(=C2)Cl)Cl)Cl)Cl,C1=CC2=C3C(=C1)C=CC4=CC=CC(=C43)C=C2,1981,weak_bond,1
MEASPO,Methyldiphenylarsine sulfide tris(dimethylamino)-phosphine oxide,C[As](=S)(C1=CC=CC=C1)C2=CC=CC=C2,CN(C)P(=O)(N(C)C)N(C)C,1981,weak_bond,1
NPHSBT,"(2R,3R)-(-)-Bicyclo(2.2.1)hept-5-ene-2,3-diyl-bis(diphenylphosphine oxide) (-)-di-O-benzoyltartaric acid",C1C2C=CC1C(C2P(=O)(C3=CC=CC=C3)C4=CC=CC=C4)P(=O)(C5=CC=CC=C5)C6=CC=CC=C6,C1=CC=C(C=C1)C(=O)OC(C(C(=O)O)OC(=O)C2=CC=CC=C2)C(=O)O,1981,h-bond,2
TMFBRQ10,"Tetramethyltetrathiafulvalene 2,3,5,6-tetrabromo-p-benzoquinone",C1(=C(C(=O)C(=C(C1=O)Br)Br)Br)Br,CC1=[S]C([S]=C1C)=C1[S]=C(C)C(=[S]1)C,1981,weak_bond,1
TPOXLC,bis(Triphenylphosphine-oxide) oxalic acid,C1=CC=C(C=C1)P(=O)(C2=CC=CC=C2)C3=CC=CC=C3,C(=O)(C(=O)O)O,1981,h-bond,2
BALNAD10,"Dibenzotetrathiafulvalene 7,7,8,8-tetracyanoquinodimethane",C1=CC=C2C(=C1)SC(=C3SC4=CC=CC=C4S3)S2,C1=CC(=C(C#N)C#N)C=CC1=C(C#N)C#N,1982,weak_bond,1
BECNUS02,Phenazine pyromellitic dianhydride,C1=C2C(=CC3=C1C(=O)OC3=O)C(=O)OC2=O,C1=CC=C2C(=C1)N=C3C=CC=CC3=N2,1982,weak_bond,1
BEFGIC,"Pyrene 2-(3,4-diethoxy-2,5-dioxo-3-cyclopenten-1-ylidene)-malononitrile",CCOC1=C(C(=O)C(=C(C#N)C#N)C1=O)OCC,C1=CC2=C3C(=C1)C=CC4=CC=CC(=C43)C=C2,1982,weak_bond,1
BESPEU,"3,4;3',4'-Octamethylene-2,2',5,5'-tetrathiafulvalene 7,7,8,8-tetracyanoquinodimethane",C1CCC2=C(C1)SC(=C3SC4=C(S3)CCCC4)S2,C1=CC(=C(C#N)C#N)C=CC1=C(C#N)C#N,1982,weak_bond,1
BIFYOE,9-Methyladenine 2-thiohydantoin,CN1C=NC2=C(N=CN=C21)N,C1C(=O)NC(=S)N1,1982,h-bond,2
BIGCUP,"2,4-Diamino-5-(3,4,5-trimethoxybenzyl)-pyrimidine 5,5-diethylbarbituric acid",COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,CCC1(C(=O)NC(=O)NC1=O)CC,1982,h-bond,2
BILXUP,"2,2'-bis(1,3-Dithiole) dimethyl-dicyanofumarate",C1=[S]C([S]=C1)=C1[S]=CC=[S]1,COC(=O)C(C#N)C(C#N)C(=O)OC,1982,h-bond,2
BIRDIP,Tetrathiafulvalene p-dinitrobenzene,C1=CSC(=C2SC=CS2)S1,C1=CC(=CC=C1[N+](=O)[O-])[N+](=O)[O-],1982,weak_bond,1
BITROL,"Dibenzotetrathiafulvalene 2,5-difluoro-7,7,8,8-tetracyanoquinodimethane",C1=CC=C2C(=C1)SC(=C3SC4=CC=CC=C4S3)S2,C1=C(C(=C(C#N)C#N)C=C(C1=C(C#N)C#N)F)F,1982,weak_bond,1
BITYUY,"1,7,10,16-Tetraoxa-4,13-diazacyclo-octadecane tetrakis(thiourea)",C1COCCOCCNCCOCCOCCN1,C(=S)(N)N,1982,h-bond,2
BIWVUY,bis(Acridine) pyromellitic dianhydride,C1=C2C(=CC3=C1C(=O)OC3=O)C(=O)OC2=O,C1=CC=C2C(=C1)C=C3C=CC=CC3=N2,1982,h-bond,2
BIXFOD,"2,3-Dimethyl-4-dimethylamino-1-phenyl-1,2-diazol-5-one tris(thiourea)",CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N(C)C,C(=S)(N)N,1982,h-bond,2
BODSAO,Resorcinol urea,C1=CC(=CC(=C1)O)O,C(=O)(N)N,1982,h-bond,2
BOMDIQ,"2,3,7,8-Tetramethoxyselenanthrene 7,7,8,8-tetracyanoquinodimethane",COC1=CC2=C(C=C1OC)[Se]C3=C([Se]2)C=C(C(=C3)OC)OC,C1=CC(=C(C#N)C#N)C=CC1=C(C#N)C#N,1982,chalcogen,4
BOVMEE,Orthoperiodic acid urea,OI(=O)(O)(O)(O)O,C(=O)(N)N,1982,h-bond,2
BOWSUB,"bis(Hexamethylenetetraselenafulvalene) 7,7,8,8-tetracyanoquinodimethane",C1CC2=C(C1)[Se]C(=C3[Se]C4=C([Se]3)CCC4)[Se]2,C1=CC(=C(C#N)C#N)C=CC1=C(C#N)C#N,1982,weak_bond,1
DKPSAL10,"Piperazine-2,5-dione bis(salicylic acid)",C1=CC=C(C(=C1)C(=O)O)O,C1C(=O)NCC(=O)N1,1982,h-bond,2
MXTTCQ01,"2,3,7,8-Tetramethoxythianthrene 7,7,8,8-tetracyanoquinodimethane",COC1=CC2=C(C=C1OC)SC3=C(S2)C=C(C(=C3)OC)OC,C1=CC(=C(C#N)C#N)C=CC1=C(C#N)C#N,1982,weak_bond,1
BOGGUZ,"3,4-Dimethoxycinnamic acid 2,4-dinitrocinnamic acid",C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])/C=C/C(=O)O,COC1=C(C=C(C=C1)/C=C/C(=O)O)OC,1983,h-bond,2
BUFXOP,N-Isopentyl-N'-(p-nitrophenylcarbonyl)-urea N-(benzylacetyl)-N'-(p-dimethylaminophenyl)-urea,CN(C)C1=CC=C(C=C1)NC(=O)NC(=O)CCC2=CC=CC=C2,CC(C)CCNC(=O)NC(=O)C1=CC=C(C=C1)[N+](=O)[O-],1983,h-bond,2
BUHSIG,"Biphenyl 1,2,4,5-tetracyanobenzene",C1=C(C(=CC(=C1C#N)C#N)C#N)C#N,C1=CC=C(C=C1)C2=CC=CC=C2,1983,weak_bond,1
BUKXOU,"1,2-bis(4-Pyridyl)-ethylene 7,7,8,8-tetracyanoquinodimethane",C1=CC(=C(C#N)C#N)C=CC1=C(C#N)C#N,C1=CN=CC=C1/C=C/C2=CC=NC=C2,1983,h-bond,2
BUMPEE,(-)-Sparteine 1-(o-bromophenyl)-1-phenylprop-2-ynol,C#C[C@@](C1=CC=CC=C1)(C2=CC=CC=C2Br)O,C1CCN2CC3CC(C2C1)CN4C3CCCC4,1983,h-bond,2
BUNRAD01,Phenothiazine phenazine,C1=CC=C2C(=C1)NC3=CC=CC=C3S2,C1=CC=C2C(=C1)N=C3C=CC=CC3=N2,1983,h-bond,2
BUWCIF,"9,9'-trans-bis(Telluraxanthenyl) 7,7,8,8-tetracyanoquinodimethane",C1=CC=C2C(=C1)C(C3=CC=CC=C3[Te]2)C4C5=CC=CC=C5[Te]C6=CC=CC=C46,C1=CC(=C(C#N)C#N)C=CC1=C(C#N)C#N,1983,weak_bond,1
CAFWAH,"Perylene 2,3,5,6-tetrachloro-2,5-cyclohexadiene-1,4-dione complex",C1=CC2=C3C(=C1)C4=CC=CC5=C4C(=CC=C5)C3=CC=C2,C1(=C(C(=O)C(=C(C1=O)Cl)Cl)Cl)Cl,1983,weak_bond,1
CAPTOC,"Dithieno(3,2-b:2',3'-d)thiophene 7,7,8,8-tetracyanoquinodimethane",C1=CC(=C(C#N)C#N)C=CC1=C(C#N)C#N,C1=CSC2=C1SC3=C2SC=C3,1983,weak_bond,1
CAXFIQ,"(R,R)-(-)-4,6,6a,8,9,10a-Hexahydro-7-ethyl-7H-indolo(3,4-gh)(1,4)benzoxazine bis(p-toluoyl)-l-tartaric acid",CC1=CC=C(C=C1)C(=O)OC(C(C(=O)O)OC(=O)C2=CC=C(C=C2)C)C(=O)O,CCN1CCOC2C1CC3=CNC4=CC=CC2=C34,1983,h-bond,2
CUWJUZ,Triphenylphosphine oxide tetrachloropyrocatechol,C1=CC=C(C=C1)P(=O)(C2=CC=CC=C2)C3=CC=CC=C3,C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)O)O,1983,halogen_bond,3
TMXSTQ10,"2,2',5,5'-Tetramethoxystilbene 7,7,8,8-tetracyanoquinodimethane",COC1=CC(=C(C=C1)OC)/C=C/C2=C(C=CC(=C2)OC)OC,C1=CC(=C(C#N)C#N)C=CC1=C(C#N)C#N,1983,weak_bond,1
BOTRIL10,1-Isobutyl-3-(p-nitrobenzoyl)-urea 1-(p-dimethylaminophenyl)-3-(phenylacetyl)-urea,CN(C)C1=CC=C(C=C1)NC(=O)NC(=O)CC2=CC=CC=C2,CC(C)CNC(=O)NC(=O)C1=CC=C(C=C1)[N+](=O)[O-],1984,h-bond,2
BUDWAY10,9-(2-Carboxyethyl)-guanine 1-methylcytosine,C1=NC2=C(N1CCC(=O)O)N=C(NC2=O)N,CN1C=CC(=NC1=O)N,1984,h-bond,2
BUYSET10,"bis(2-(5-Methyl-2-furyl)-3-keto-L-gulonolactone 3,6-hemiketal) succinic anhydride",CC1=CC=C(O1)[C@]2(C(=O)O[C@H]3[C@@]2(OC[C@@H]3O)O)O,C1CC(=O)OC1=O,1984,h-bond,2
CEBWEL,"5,5',12,12'-bis(Triseleno)-bis(naphthacene-6,11-quinone) benzonitrile complex",C1=CC=C2C(=C1)C3=C4C(=C2[Se][Se][Se]C5=C6C(=C(C7=CC=CC=C75)[Se][Se][Se]3)C(=O)C8=CC=CC=C8C6=O)C(=O)C9=CC=CC=C9C4=O,C1=CC=C(C=C1)C#N,1984,weak_bond,1
CEGNOR,"1,3-Dihydro-2,2-di-iodo-tellurolo(3,4-b)quinoxaline-2,3-bis(iodomethyl)quinoxaline",C1C2=NC3=CC=CC=C3N=C2C[Te]1(I)I,C1=CC=C2C(=C1)N=C(C(=N2)CI)CI,1984,halogen_bond,3
CEHGIF,18-Crown-6 N-methylthiourea,C1COCCOCCOCCOCCOCCO1,CNC(=S)N,1984,h-bond,2
CEHGOL,18-Crown-6 bis(dithio-oxamide),C1COCCOCCOCCOCCOCCO1,C(=S)(C(=S)N)N,1984,h-bond,2
