,smiles1,smiles2
1550,CCOc1ccccc1C1C(C(C1C(O)=O)c1ccccc1OCC)C(O)=O,CCOc1ccccc1/C=C/C(O)=O
1551,Brc1c2ccccc2c(Br)c2ccccc12,Clc1c2ccccc2c(Cl)c2ccccc12
1552,OC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,OC(=O)c1cccnc1
1553,CCOC(=O)C1(Cc2c(C1)c(C(=O)NC(c1ccccc1)(c1ccccc1)c1ccccc1)c1CC(Cc1c2C(=O)NC(c1ccccc1)(c1ccccc1)c1ccccc1)(C(=O)OCC)C(=O)OCC)C(=O)OCC,Oc1cccc(O)c1
1554,CCOC(=O)C1(Cc2c(C1)c(C(=O)NC(c1ccccc1)(c1ccccc1)c1ccccc1)c1CC(Cc1c2C(=O)NC(c1ccccc1)(c1ccccc1)c1ccccc1)(C(=O)OCC)C(=O)OCC)C(=O)OCC,Oc1ccccc1O
1555,S=C1NCc2ccc(CNC(=S)c3cccc(n3)C(=S)NCc3ccc(CNC(=S)c4cccc1n4)cc3)cc2,CN(C)C(=O)/C=C/C(=O)N(C)C
1556,S=C1NCc2ccc(CNC(=S)c3cccc(n3)C(=S)NCc3ccc(CNC(=S)c4cccc1n4)cc3)cc2,CN(C)C(=O)CCC(=O)N(C)C
1557,C(/C=C/c1ccncc1)=C\c1ccncc1,COc1cc(O)cc(O)c1
1558,C(=C/C=C/c1ccncc1)\C=C\c1ccncc1,COc1cc(O)cc(O)c1
1559,Fc1c(F)c(F)c(C#Cc2c(F)c(F)c(C#Cc3c(F)c(F)c(F)c(F)c3F)c(F)c2F)c(F)c1F,c1ccc(cc1)C#Cc1ccc(cc1)C#Cc1ccccc1
1560,CC(C)(C)c1ccc(Nc2nc(N)nc(Nc3ccc(cc3)C(C)(C)C)n2)cc1,CCCCC1(CCCC)C(=O)NC(=O)NC1=O
1561,OC(=O)C1=CC=C(S1)C(O)=O,c1cc(ccn1)c1ccncc1
1562,CN1C(=O)NC=CC1=O,OC1=NNC(=O)C=C1
1563,Oc1ccc(Br)c2C[C@@H]3CCC[C@H]4Cc5c(Br)ccc(O)c5C34c12,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O
1564,Brc1cnc2c(c1)C(=O)c1cc(Br)cnc21,BrC1=C(Br)C(=O)NC1=O
1565,O=C1NC(=O)[C@@H]2[C@H]3C[C@H]([C@@H]4N=NN([C@H]34)c3ccccc3N(=O)=O)[C@H]12,O=C1N=Cc2ccccc12
1566,FC(F)(I)C(F)(F)I,N#CCCCCC#N
1567,FC(F)(I)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,N#CCCCCC#N
1568,FC(F)(I)C(F)(F)C(F)(F)C(F)(F)I,N#CCCCCC#N
1569,FC(F)(I)C(F)(F)C(F)(F)C(F)(F)I,N#CCCCCCCC#N
1570,FC(F)(I)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,N#CCCCCCCC#N
1571,FC(F)(I)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,N#CCCCCCCC#N
1572,CC1=CC(=NN1)C,Oc1ccccc1
1573,Oc1ccc(O)cc1,CC1=CC(=NN1)C
1574,CC1=C(C(=NN1)C)C1=C(C)NN=C1C,Oc1ccccc1
1575,CC1=C(C(=NN1)C)C1=C(C)NN=C1C,Oc1ccc(O)cc1
1576,CC1=C(C(=NN1)C)C1=C(C)NN=C1C,Oc1cccc(O)c1
1577,C1CC[C@@H]([C@H](C1)N1CCCC1)N1CCCC1,OC(=O)/C=C/C(O)=O
1578,NC(=O)c1c(F)c(F)c(F)c(F)c1F,NC(=O)c1ccccc1
1579,OC(=O)c1c(F)c(F)c(F)c(F)c1F,NC(=O)c1ccccc1
1580,Fc1c(F)c(OCC(COc2c(F)c(F)c(I)c(F)c2F)(COc2c(F)c(F)c(I)c(F)c2F)COc2c(F)c(F)c(I)c(F)c2F)c(F)c(F)c1I,c1cc(ccn1)/C=C/c1ccncc1
1581,O=P(c1ccccc1)(c1ccccc1)c1ccccc1,OC(=O)c1cccc2ccccc12
1582,CN1C=NC2=C1C(=O)N(C)C(=O)N2C,OC(=O)CCCC(O)=O
1583,CC1=CN2C=CSC2=N1,NC1=NC=CS1
1584,c1ccc2c(c1)cc1ccccc1c2c1cccc(n1)c1cc(ncn1)c1cccc(n1)c1c2ccccc2cc2ccccc12,O=C1c2cc(ccc2c2c1cc(cc2N(=O)=O)N(=O)=O)N(=O)=O
1585,Clc1nc(Cl)nc(Nc2nc(Cl)nc(Cl)n2)n1,Clc1nc(Cl)nc(Cl)n1
1586,N1C=CN=C1C1=CSC(S1)=C1SC=CS1,ClC1=C(Cl)C(=O)C(=C(Cl)C1=O)Cl
1587,c1cc(ccn1)/C=C/c1ccncc1,Oc1cc(O)c(C=O)c(O)c1
1588,c1cc(ccn1)/C=C/c1ccncc1,CC(=O)c1c(O)cc(O)cc1O
1589,c1cc(ccn1)/C=C/c1ccncc1,CCC(=O)c1c(O)cc(O)cc1O
1590,CCCC(=O)c1c(O)cc(O)cc1O,c1cc(ccn1)/C=C/c1ccncc1
1591,CCCCC(=O)c1c(O)cc(O)cc1O,c1cc(ccn1)/C=C/c1ccncc1
1592,CCCCCC(=O)c1c(O)cc(O)cc1O,c1cc(ccn1)/C=C/c1ccncc1
1593,CCCCCCC(=O)c1c(O)cc(O)cc1O,c1cc(ccn1)/C=C/c1ccncc1
1594,Oc1cc(O)c(c(O)c1)C(=O)c1ccccc1,c1cc(ccn1)/C=C/c1ccncc1
1595,BrC(Br)=C=C=C(Br)Br,c1ccc2nc3ccccc3nc2c1
1596,COc1ccc(cc1)[C@@H]1C=CC(=C(Br)Br)C([C@@H]1O)=C(Br)Br,c1ccc2nc3ccccc3nc2c1
1597,c1ccc2nc3ccccc3cc2c1,OC(=O)/C=C/C=C/C(O)=O
1598,c1ccc2nc3ccccc3cc2c1,OC(=O)/C=C/C(O)=O
1599,c1ccc2nc3ccccc3cc2c1,OC(=O)c1ccc(cc1)C(O)=O
1600,COCOc1ccc(cc1)[C@@H](CC(O)=O)c1c(C)c(OC)c2ccccc2c1OC,COc1cc2N3[C@H]4[C@@H]5[C@H](CC3=O)OCC=C3CN6CC[C@]4([C@@H]6C[C@H]53)c2cc1OC
1601,Oc1ccccc1c1ccccc1O,O=C1C=CC(=O)C=C1
1602,Oc1ccc(cc1)c1ccc(O)cc1,O=C1C=CC(=O)C=C1
1603,NC(=O)c1ccncc1,CCC(O)=O
1604,CCCCCCCCOc1ccc(cc1)/C=C/c1ccncc1,Fc1c(F)c(F)c(I)c(F)c1F
1605,C[C@H](NC(=O)c1ccc(cc1)N(=O)=O)c1ccccc1,C[C@@H](NC(=O)c1ccc(C)cc1)c1ccccc1
1606,O=P(CCCP(=O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,Oc1ccc(O)cc1
1607,O=P(CCP(=O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,Oc1cccc2c(O)cccc12
1608,O=P(CCP(=O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,Oc1ccc(O)cc1
1609,O=P(CCP(=O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,Oc1ccc2ccccc2c1c1c(O)ccc2ccccc12
1610,O=P(CCCCP(=O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,Oc1ccc(O)cc1
1611,O=P(CCP(=O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,Oc1ccccc1c1ccccc1
1612,O=P(CCCCP(=O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,Oc1ccccc1
1613,O=P(c1ccccc1)(c1ccccc1)c1ccccc1,Oc1ccc(O)cc1
1614,Fc1c(F)c(I)c(F)c(F)c1I,C1CN2CCN1CC2
1615,Fc1c(F)c(I)c(F)c(F)c1I,c1ccc(nc1)c1ccccn1
1616,S=C1Nc2ccccc2C(=S)Nc2ccccc12,N[C@@H]1CCCC[C@H]1N
1617,c1cc(ccn1)c1ccncc1,OB(O)c1ccccc1
1618,c1cc(ccn1)c1ccncc1,COc1ccc(cc1)B(O)O
1619,O[Si](c1ccccc1)(c1ccccc1)c1ccccc1,C1CN2CCN1CC2
1620,O[Si](c1ccccc1)(c1ccccc1)c1ccccc1,c1cc(ccn1)/C=C/c1ccncc1
1621,O[Si](c1ccccc1)(c1ccccc1)c1ccccc1,CN1CCN(C)CC1
1622,O1O[C@@]23c4ccccc4c4cccc(c24)[C@]1(c1ccccc1)C1=C2c4ccccc4c4cccc(C(=C31)c1ccccc1)c24,c1ccc2c(c1)C=C1C(=Cc3ccccc3C31c1ccccc1c1ccccc31)C12c2ccccc2c2ccccc12
1623,Cc1cccc(C)c1N1C(=O)Nc2nc3ncccc3cc2C1=O,CCCCNC(=O)Nc1cc(C)ccn1
1624,OC(=O)[C@H]1CCCC[C@@H]1C(O)=O,C1N2CN3CN1CN(C2)C3
1625,S1N=C2C(=CC=C(c3ccncc3)C2=N1)c1ccncc1,O=C1NC(=O)NC(=O)N1
1626,Nc1ccc(Oc2ccc(N)cc2)cc1,Oc1ccc(O)cc1
1627,Nc1ccc(Oc2ccc(N)cc2)cc1,Oc1ccc(cc1)c1ccc(O)cc1
1628,Cc1cc(C)c(N[Se]Nc2c(C)cc(C)cc2C)c(C)c1,Cc1cc(C)c(N)c(C)c1
1629,Clc1c(Cl)c2c(Cl)c(Cl)c(Cl)c3c(Cl)c(Cl)c(c1Cl)c23,c1ccc(nc1)c1ccccn1
1630,OC(=O)c1ccc(cc1Cl)N(=O)=O,N#Cc1cccnc1
1631,c1cc(ccn1)/C=C/c1ccncc1,Oc1ccccc1O
1632,OC(=O)c1ccccc1,C/C(=N\O)/C(C)=N/O
1633,OC(=O)/C=C/c1ccccc1,C/C(=N\O)/C(C)=N/O
1634,C(SC1=C(SCc2cnccn2)SC(S1)=C1SC(=C(SCc2cnccn2)S1)SCc1cnccn1)c1cnccn1,OC1=C(Cl)C(=O)C(=C(Cl)C1=O)O
1635,OC(C(O)=O)C(O)=O,O=C1NC=CC=C1
1636,Cc1cc(O)cc(O)c1,C1CN2CCN1CC2
1637,c1cc(ccn1)c1ccncc1,Cc1cccc(c1)B(O)O
1638,Cc1ccc(cc1)B(O)O,Cc1ccnc(N)n1
1639,OB(O)c1ccc(cc1)C(O)=O,c1cc(ccn1)c1ccncc1
1640,CN(C)c1ccc(NC(=O)[C@]23Oc4c(C[C@H]2Cc2ccccc2C3O)cc(Cl)cc4NC2=Nc3cc(cc(c3O2)C(C)(C)C)C(C)(C)C)cc1,C[C@@H](NC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O)C(O)=O
1641,CCOC(=O)[C@@]12Oc3c(C[C@@H]1Cc1ccccc1[C@@H]2O)cc(Cl)cc3NC1=Nc2cc(cc(c2O1)C(C)(C)C)C(C)(C)C,Cc1ccc(cc1)C(O)=O
1642,c1cc2ccc3ccc4ccc5ccc6ccc1c1c2c3c4c5c61,N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N
1643,O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,c1ccc(cc1)/N=N/c1ccccc1
1644,O=C(CCC(=O)NCc1ccncc1)NCc1ccncc1,OC(=O)c1ccc(cc1)C(O)=O
1645,OC(=O)[C@H]1[C@@H]2C[C@@H](C=C2)[C@H]1NC(=O)c1ccccc1,OC[C@H]1CCCC[C@H]1NCc1ccccc1
1646,BrC1=C(Br)C(=O)C(=C(Br)C1=O)Br,S1C=CSC1=C1SC=CS1
1647,OC(=O)c1ccc(cc1)N(=O)=O,Nc1ccc(cc1)C(O)=O
1648,c1ccc(nc1)c1ccccn1,Nc1ccc(cc1)C(O)=O
1649,OC(=O)c1ccc(cc1)N(=O)=O,c1ccc(nc1)c1ccccn1
1650,OC(=O)c1ccc(cc1)N(=O)=O,c1cc(ccn1)c1ccncc1
1651,IC(I)=C(I)I,c1ccc(nc1)c1nc(c2ccccn2)c(nc1c1ccccn1)c1ccccn1
1652,Oc1ccc(Cl)cc1Sc1cc(Cl)ccc1O,c1cc(ccn1)c1ccncc1
1653,Oc1ccc(Cl)cc1Sc1cc(Cl)ccc1O,c1cc(ccn1)/C=C/c1ccncc1
1654,Oc1ccc(Cl)cc1Sc1cc(Cl)ccc1O,C(Cc1ccncc1)c1ccncc1
1655,CC1(C)CC2(CC(C)(C)c3ccc(O)cc3O2)Oc2cc(O)ccc12,c1cc(ccn1)/C=C/c1ccncc1
1656,OC(=O)c1cc(O)ccc1O,NC(=O)CN1CCCC1=O
1657,NC(=O)CN1CCCC1=O,OC(=O)c1ccc(O)cc1
1658,O=C1c2cc(cc(C#N)c2c2c(cc(cc12)N(=O)=O)C#N)N(=O)=O,Cc1cccc2c1Sc1c(C)cccc21
1659,OC(=O)/C=C/c1ccccc1,Cc1cc(C)nc(N)n1
1660,O1C(=NN=C1c1ccncc1)c1ccncc1,OC(=O)CC(O)=O
1661,Fc1c(F)c(I)c(F)c(F)c1I,CN(C)c1ccc(cc1)C(=O)c1ccc(cc1)N(C)C
1662,COC(=O)c1cc(O)cc(O)c1,C1N2CN3CN1CN(C2)C3
1663,C1N2CN3CN1CN(C2)C3,OC(=O)c1ccc(O)cc1
1664,OC(c1ccccc1)(c1ccccc1)c1ccc2ccccc2c1c1c2ccccc2ccc1C(O)(c1ccccc1)c1ccccc1,O=Cc1ccccc1
1665,Oc1ccc2ccccc2c1c1c(O)ccc2ccccc12,c1cc(ccn1)c1ccncc1
1666,Oc1ccc(Cc2ccc(O)cc2)cc1,Nc1ccc(Cc2ccc(N)cc2)cc1
1667,Oc1ccc(Sc2ccc(O)cc2)cc1,Nc1ccc(Cc2ccc(N)cc2)cc1
1668,Nc1ccc(Sc2ccc(N)cc2)cc1,Oc1ccc(Cc2ccc(O)cc2)cc1
1669,Oc1ccc(Sc2ccc(O)cc2)cc1,Nc1ccc(Sc2ccc(N)cc2)cc1
1670,CCCCCCCCCCCCCCCCC(O)=O,NC(=O)c1cccnc1
1671,Oc1ccc(cc1)N(=O)=O,Cc1nc(C)c(C)nc1C
1672,Clc1c(Cl)c(C#N)c(Cl)c(Cl)c1C#N,c1ccc2cc3ccccc3cc2c1
1673,c1cc(ccn1)/N=N/c1ccncc1,OC(=O)CCC(O)=O
1674,CN1C=NC2=C1C(=O)N(C)C(=O)N2C,OC(=O)C(O)=O
1675,CN1C=NC2=C1C(=O)N(C)C(=O)N2C,OC(=O)CC(O)=O
1676,CN1C=NC2=C1C(=O)N(C)C(=O)N2C,OC(=O)/C=C\C(O)=O
1677,Oc1ccc(cc1)N(=O)=O,NC(N)=O
1678,OC(=O)c1ccccc1N(=O)=O,c1cc(ccn1)c1ccncc1
1679,O1C(=NN=C1c1ccncc1)c1ccncc1,OC(=O)CCC(O)=O
1680,Clc1c(Cl)c(C#N)c(Cl)c(C#N)c1Cl,c1cc2ccc3cccc4ccc(c1)c2c34
1681,Fc1ccc(cc1)[C@H]1CNC(=O)C21CCNCC2,CC1(C)[C@H]2CC[C@]1(CS(O)(=O)=O)C(=O)C2
1682,C(Sc1ccncc1)c1cc2ccccc2cc1CSc1ccncc1,OC(=O)/C=C/C(O)=O
1683,CC1=C2CC[C@@]34C[C@@H](CC[C@H]3[C@]2(C)CCC1=O)[C@@H](C4)C(O)=O,CC1=C2CC[C@]34C[C@@H](CO)[C@H](CC[C@H]3[C@]2(C)CCC1=O)C4
1684,Fc1c(F)c(I)c(F)c(F)c1I,Cc1nc(C)c(C)nc1C
1685,Fc1c(F)c(I)c(F)c(F)c1I,c1ccc(nc1)c1ccncc1
1686,Fc1c(F)c(I)c(F)c(F)c1I,c1cnc2c(c1)ccc1cccnc21
1687,Ic1ccncc1,OC(=O)c1ccc(cc1)N(=O)=O
1688,OC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,Ic1ccncc1
1689,OC(=O)C1CCC(CC1)C(O)=O,c1cc(ccn1)c1ccncc1
1690,c1ccc2nc3ccccc3nc2c1,OC(=O)C1CCC(CC1)C(O)=O
1691,OC(=O)[C@@H]1CCCC[C@H]1C(O)=O,c1cc(ccn1)c1ccncc1
1692,C(Cc1ccncc1)Cc1ccncc1,OC(=O)c1cccc(c1)C(O)=O
1693,OC(=O)C1CC(CC(C1)C(O)=O)C(O)=O,NC(=O)c1ccncc1
1694,Oc1cccc(O)c1O,c1ncncn1
1695,C(Cc1ccncc1)Cc1ccncc1,OC(=O)CCC(O)=O
1696,O=C1NC=C(C(=O)N1)N(=O)=O,C1CNCCN1
1697,O=C1NC=C(C(=O)N1)N(=O)=O,CN1CCN(C)CC1
1698,Oc1c2[C@H]3C[C@H](c4cc5cc6ccccc6cc5cc34)c2c(O)c2[C@H]3C[C@H](c4cc5cc6ccccc6cc5cc34)c12,N#Cc1cc(C#N)c(cc1C#N)C#N
1699,CCN(CC)C(=O)c1cc(cc(c1)C(=O)N(CC)CC)C(=O)N(CC)CC,Oc1ccc(O)cc1
1700,CN(C)C(=O)c1cc(cc(c1)C(=O)N(C)C)C(=O)N(C)C,Oc1ccc(O)cc1
1701,Fc1c(F)c(F)c2c(F)c(F)c(F)c(F)c2c1F,c1ccc(cc1)/N=N/c1ccccc1
1702,Oc1ccc(CC=C)cc1c1cc(CC=C)ccc1O,C1CN2CCN1CC2
1703,OC(=O)c1cccc(C(O)=O)c1C(O)=O,c1cc(ccn1)c1ccncc1
1704,C(Cc1ccncc1)Cc1ccncc1,OC(=O)c1ccc(cc1)C(O)=O
1705,Fc1c(F)c(F)c2c(F)c(F)c(F)c(F)c2c1F,c1ccc(cc1)/C=C/c1ccccc1
1706,FC(F)(I)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,CN(C)c1ccc(cc1)N(C)C
1707,Oc1ccc(cc1)C1(c2ccc(O)cc2)c2ccccc2c2ccccc12,C(Cc1ccncc1)c1ccncc1
1708,Oc1ccc(cc1)C1(c2ccc(O)cc2)c2ccccc2c2ccccc12,c1cc(ccn1)/C=C/c1ccncc1
1709,Oc1ccc(cc1)C1(CCCCC1)c1ccc(O)cc1,c1cc(ccn1)c1ccncc1
1710,Oc1ccc(cc1)C1(c2ccc(O)cc2)c2ccccc2c2ccccc12,c1cc(ccn1)c1ccncc1
1711,Fc1c(F)c(F)c(/N=C/c2ccccc2)c(F)c1F,Fc1c(F)c(F)c(/C=N/c2ccccc2)c(F)c1F
1712,Fc1c(F)c(F)c(/C=N/c2c(F)c(F)c(F)c(F)c2F)c(F)c1F,c1ccc(cc1)/C=N/c1ccccc1
1713,Cc1c(cc(cc1N(=O)=O)C(O)=O)N(=O)=O,C(Cc1ccncc1)c1ccncc1
1714,Cc1c(cc(cc1N(=O)=O)C(O)=O)N(=O)=O,c1cc(ccn1)/C=C/c1ccncc1
1715,O=C1NCc2ccc(OCCCCCCCCCCOc3ccc(CNC(=O)c4cccc1n4)cc3)cc2,C1CCCCCOc2ccc(COCc3cccc(COCc4ccc(OCCCC1)cc4)n3)cc2
1716,C(N1C=CN=C1)c1ccc(CN2C=CN=C2)cc1,OC(=O)C/C=C/CC(O)=O
1717,C(N1C=CN=C1)c1ccc(CN2C=CN=C2)cc1,OC(=O)/C=C/C(O)=O
1718,C(N1C=CN=C1)c1ccc(CN2C=CN=C2)cc1,OC(=O)CCC(O)=O
1719,C(N1C=CN=C1)c1ccc(CN2C=CN=C2)cc1,OC(=O)c1cccc(c1)C(O)=O
1720,C(N1C=Nc2ccccc12)c1ccc(CN2C=Nc3ccccc23)cc1,OC(=O)/C=C/C(O)=O
1721,CC1=Nc2ccccc2N1Cc1ccc(CN2C(=Nc3ccccc23)C)cc1,OC(=O)C/C=C/CC(O)=O
1722,OC(=O)c1cccc(c1)C(O)=O,Cc1ccncc1
1723,Cc1ccc(cc1)C(O)([C@@H]1OC(C)(C)O[C@H]1C(O)(c1ccc(C)cc1)c1ccc(C)cc1)c1ccc(C)cc1,C[C@@H](N)c1ccccc1
1724,OC1=C(Cl)C(=O)C(=C(Cl)C1=O)O,c1ccc2nc3ccccc3nc2c1
1725,Oc1cccc2c3cccc(O)c3c3c(O)cccc3c3cccc(O)c3c12,c1cc(ccn1)c1ccncc1
1726,Oc1cccc2c3cccc(O)c3c3c(O)cccc3c3cccc(O)c3c12,c1ncc(cn1)c1cncnc1
1727,Oc1cccc2c3cccc(O)c3c3c(O)cccc3c3cccc(O)c3c12,c1cnccn1
1728,CC(=O)Nc1cccc(NC(=O)C=C)n1,CCN1C=CC(=O)NC1=O
1729,NC1=NC2=NC(=NC3=NC(=NC(=N1)N23)N)N,OP(O)(O)=O
1730,CC1=C/C(=N\C#N)C(=C/C1=N\C#N)C,CC1=CC(=C(C)C=C1N)N
1731,CC(C)(C)[P@]1(=O)Cc2ccccc2[C@H]1[C@@H]1c2ccccc2C[P@@]1(=O)C(C)(C)C,OC(=O)[C@@H](OC(=O)c1ccccc1)[C@H](OC(=O)c1ccccc1)C(O)=O
1732,O1C(=NN=C1c1cccnc1)c1cccnc1,OC(=O)c1ccccc1C(O)=O
1733,O1C(=NN=C1c1ccncc1)c1ccncc1,OC(=O)c1ccccc1C(O)=O
1734,O1C(=NN=C1c1cccnc1)c1cccnc1,OC(=O)c1cccc(c1)C(O)=O
1735,O1C(=NN=C1c1ccncc1)c1ccncc1,OC(=O)c1cccc(c1)C(O)=O
1736,O1C(=NN=C1c1cccnc1)c1cccnc1,OC(=O)c1ccc(cc1)C(O)=O
1737,O1C(=NN=C1c1ccncc1)c1ccncc1,OC(=O)c1ccc(cc1)C(O)=O
1738,COc1c(Br)c(c(OC)c(Br)c1[Si](C)(C)C)[Si](C)(C)C,COc1cc(Br)c(OC)cc1Br
1739,O=C1c2cc(ccc2c2c1cc(cc2N(=O)=O)N(=O)=O)N(=O)=O,S1C=CSC1=C1SC=CS1
1740,O=N(=O)c1ccc(cc1)C(c1ccc(cc1)N(=O)=O)(c1ccc(cc1)N(=O)=O)c1ccc(cc1)N(=O)=O,Ic1ccc(I)cc1
1741,Cl[As]1SCc2ccc(CS[As](Cl)SCc3ccc(CS1)cc3)cc2,Cl[As](Cl)Cl
1742,Cc1ccc(cc1)C(O)([C@@H]1OC(C)(C)O[C@H]1C(O)(c1ccc(C)cc1)c1ccc(C)cc1)c1ccc(C)cc1,CO[C@@H]1CCCC[C@H]1O
1743,Cc1ccc(cc1)C(O)([C@@H]1OC2(CCCCC2)O[C@H]1C(O)(c1ccc(C)cc1)c1ccc(C)cc1)c1ccc(C)cc1,C[C@H](O)C(O)=O
1744,C[C@H](O)C(O)(c1ccccc1)c1ccccc1,CS(=O)c1ccccc1
1745,CCCCCCC1=C2NC(=C1C)C1=C3N=C(C=C4NC(=C(c5cccc(CSSCCOCCOc6cccc7c(OCCOCCSSCc8cccc1c8)cccc67)c5)C1=NC(=C2)C(=C1C)CCCCCC)C(=C4CCCCCC)C)C(=C3C)CCCCCC,CCCCCCC1=C(C)C2=C3c4cccc(CSSCCOCCOc5cccc6c(OCCOCCSSCc7cccc(c7)C(=C7N=C(C=C1N2)C(=C7C)CCCCCC)C1=C(C)C(=C(N1)C=C1N=C3C(=C1CCCCCC)C)CCCCCC)cccc56)c4
1746,c1cc(ccn1)c1ccncc1,NC1=NNC(=S)S1
1747,O=C(CNC(=O)c1c2ccccc2cc2ccccc12)NCC(=O)OCCCCCCCCCCOC(c1ccccc1)(c1ccccc1)c1ccccc1,O=C1NCc2ccc(CNC(=O)c3cncc(c3)C(=O)NCc3ccc(CNC(=O)c4cncc1c4)cc3)cc2
1748,OCCCCO,NC(N)=O
1749,Oc1ccc(O)cc1,c1cnccn1
1750,Oc1ccc(O)cc1,C1CNCCN1
1751,Oc1ccc(O)cc1,C1CCNCC1
1752,c1cc(ccn1)c1ccncc1,Oc1ccc(O)cc1
1753,Oc1ccc(O)cc1,CN1CCOCC1
1754,CN1CCN(C)CC1,Oc1ccc(O)cc1
1755,N(c1ccc(Nc2ccccn2)cc1)c1ccccn1,c1ccc2nc3ccccc3nc2c1
1756,N(c1ccc(Oc2ccc(Nc3ccccn3)cc2)cc1)c1ccccn1,c1ccc2nc3ccccc3nc2c1
1757,O=S(=O)(c1ccc(Nc2ccccn2)cc1)c1ccc(Nc2ccccn2)cc1,c1ccc2nc3ccccc3nc2c1
1758,Cc1c(Nc2ccccn2)cccc1Nc1ccccn1,c1ccc2nc3ccccc3nc2c1
1759,N(c1ccccc1)c1ccc(Nc2ccccc2)cc1,c1ccc2nc3ccccc3nc2c1
1760,C[C@@]12O[C@H]3[C@H](O)[C@@H](O1)[C@H](OC(=O)c1ccccc1)[C@@H](O2)[C@H]3OC(=O)c1ccccc1,O[C@H]1[C@@H]2O[C@@H]3O[C@H]1[C@H](OC(=O)c1ccccc1)[C@@H](O3)[C@H]2OC(=O)c1ccccc1
1761,Oc1cc(O)cc(c1)C(c1ccccc1O)c1ccccc1O,c1cc(ccn1)c1ccncc1
1762,Oc1cc(O)cc(c1)C(c1ccccc1O)c1ccccc1O,c1cc(ccn1)/C=C/c1ccncc1
1763,C12=C3C4=C5C6=C3C3=C7C8=C9C3=C1C1=C3C9=C9C%10=C3C3=C%11C%12=C%13C3=C1C2=C1C4=C2C(=C%131)C1=C%12C3=C4C%12=C1C1=C%13C%14=C(C5=C21)C1=C2C5=C(C7=C61)C1=C6C5=C5C(=C%142)C(=C%12%13)C2=C4C4=C3C%11=C%10C3=C4C(=C52)C6=C3C9=C81,ClC1=C(Cl)C2(Cl)N3C1(Cl)C(=C(Cl)C3(Cl)C(=C2Cl)Cl)Cl
1764,OC(=O)c1cc(cc(c1)C(O)=O)C(O)=O,C(Cc1ccncc1)c1ccncc1
1765,ClCC(=O)NC1=NNC=C1,OC(=O)CCl
1766,c1cncc(c1)C#CC#Cc1cccnc1,OC(=O)CNC(=O)C(=O)NCC(O)=O
1767,c1cc(ccn1)C#CC#Cc1ccncc1,OC(=O)CNC(=O)C(=O)NCC(O)=O
1768,OC(=O)CCNC(=O)C(=O)NCCC(O)=O,c1cncc(c1)C#CC#Cc1cccnc1
1769,OC(=O)CCNC(=O)C(=O)NCCC(O)=O,c1cc(ccn1)C#CC#Cc1ccncc1
1770,OC(=O)CCCCNC(=O)C(=O)NCCCCC(O)=O,c1cncc(c1)C#CC#Cc1cccnc1
1771,OC(=O)CCCCNC(=O)C(=O)NCCCCC(O)=O,c1cc(ccn1)C#CC#Cc1ccncc1
1772,OC(=O)CCCCCNC(=O)C(=O)NCCCCCC(O)=O,c1cncc(c1)C#CC#Cc1cccnc1
1773,OC(=O)CCCCCNC(=O)C(=O)NCCCCCC(O)=O,c1cc(ccn1)C#CC#Cc1ccncc1
1774,O=P(c1ccccc1)(c1ccccc1)c1ccccc1,OP(O)(O)=O
1775,SC(c1ccccc1)(c1ccccc1)c1ccccc1,C1COCCOCCOCCO1
1776,CCOC(=O)C(=O)OCC,NC(N)=S
1777,NC(=O)N1c2ccccc2C=Cc2ccccc12,CC(=O)Oc1ccccc1C(O)=O
1778,Nc1ncnc2NC=Nc12,OC(=O)c1ccccc1
1779,NC(=O)c1cccc(CN2C=Nc3ccccc23)c1,OC(=O)c1ccc(cc1)N(=O)=O
1780,CC1=Nc2ccccc2N1Cc1cccc(c1)C(N)=O,OC(=O)c1ccc(cc1)N(=O)=O
1781,O1C(=NN=C1c1ccncc1)c1ccncc1,OC(=O)c1cc(cc(c1)C(O)=O)C(O)=O
1782,c1cncc(c1)c1nnc(nn1)c1cccnc1,OC(=O)c1cc(cc(c1)C(O)=O)C(O)=O
